The Rose,HEAL,sOuR,10 Nov 2022 02:10
The Rose,HEAL,sOuR,10 Nov 2022 02:07
Stray Kids,ODDINARY,MANIAC,10 Nov 2022 02:04
Tatarka,GOLDEN FLOWER,KAWAII,10 Nov 2022 02:01
Ghostemane,HEXADA,Polaris,10 Nov 2022 01:57
Ghostemane,Hades,Hades,10 Nov 2022 01:55
Ghostemane,N / O / I / S / E,Bonesaw,10 Nov 2022 01:53
Ghostemane,N / O / I / S / E,Flesh,10 Nov 2022 01:51
Ghostemane,N / O / I / S / E,Nihil,10 Nov 2022 01:49
Ghostemane,ANTI-ICON,Sacrilege,10 Nov 2022 01:47
IC3PEAK,Kiss Of Death,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),10 Nov 2022 01:37
IC3PEAK,Сладкая жизнь,Грустная сука,10 Nov 2022 01:34
IC3PEAK,До свидания,TRRST,10 Nov 2022 01:34
IC3PEAK,Сладкая жизнь,Грустная сука,10 Nov 2022 01:31
Zheani,I Hate People On The Internet,Designer Sadness,10 Nov 2022 01:28
Metric,All Comes Crashing,All Comes Crashing,10 Nov 2022 01:24
Måneskin,THE LONELIEST,THE LONELIEST,10 Nov 2022 01:21
White Reaper,Pages,Pages,10 Nov 2022 01:18
YUNGBLUD,YUNGBLUD,Tissues,10 Nov 2022 01:14
Pinkshift,Love Me Forever,cherry (we're all gonna die),10 Nov 2022 01:11
Pierce the Veil,Pass The Nirvana,Pass The Nirvana,10 Nov 2022 01:11
Pinkshift,Love Me Forever,cherry (we're all gonna die),10 Nov 2022 01:09
Pinkshift,Love Me Forever,GET OUT,10 Nov 2022 01:06
Pinkshift,Love Me Forever,nothing (in my head),10 Nov 2022 01:03
Cardi B,Invasion of Privacy,I Do (feat. SZA),09 Nov 2022 22:37
Arctic Monkeys,R U Mine?,Electricity,09 Nov 2022 22:34
John Tejada,Signs Under Test,Beacht,09 Nov 2022 22:24
Tatarka,GOLDEN FLOWER,KAWAII,09 Nov 2022 22:24
Tatarka,GOLDEN FLOWER,KAWAII,09 Nov 2022 22:22
Phantogram,Three,You're Mine,09 Nov 2022 05:47
Harry Belafonte,Very Best Of Harry Belafonte,Jump in the Line,09 Nov 2022 05:44
Tatarka,GOLDEN FLOWER,KAWAII,09 Nov 2022 05:41
Steve Miller Band,Abracadabra,Abracadabra,09 Nov 2022 05:35
Steve Miller Band,Welcome To The Vault,Abracadabra,09 Nov 2022 05:30
(G)I-DLE,I LOVE,Nxde,09 Nov 2022 05:27
(G)I-DLE,I NEVER DIE,TOMBOY,08 Nov 2022 23:25
(G)I-DLE,I LOVE,Nxde,08 Nov 2022 23:22
(G)I-DLE,I NEVER DIE,MY BAG,08 Nov 2022 04:31
(G)I-DLE,I NEVER DIE,TOMBOY,08 Nov 2022 04:28
(G)I-DLE,I LOVE,Nxde,08 Nov 2022 04:25
The Clash,London Calling (Remastered),London Calling - Remastered,07 Nov 2022 22:16
Blondie,Call Me,Call Me,07 Nov 2022 22:13
Alice Cooper,Trash,Poison,07 Nov 2022 22:09
Depeche Mode,Violator | The 12 Singles,Enjoy the Silence,07 Nov 2022 22:04
Bananarama,True Confessions (Collector's Edition),Venus,07 Nov 2022 21:59
Steve Miller Band,Welcome To The Vault,Abracadabra,07 Nov 2022 21:59
Bananarama,True Confessions (Collector's Edition),Venus,07 Nov 2022 21:55
Bon Jovi,Slippery When Wet (Special Edition),Wanted Dead or Alive,07 Nov 2022 21:51
Bon Jovi,Slippery When Wet,You Give Love a Bad Name,07 Nov 2022 21:47
Stevie Nicks,Bella Donna (2016 Remastered),Edge of Seventeen - 2016 Remaster,07 Nov 2022 21:42
Stacey Q,Better than Heaven,Two of Hearts,07 Nov 2022 21:38
S3RL,R4v3 B0y (feat. Krystal),R4v3 B0y (feat. Krystal),07 Nov 2022 00:23
Willow,<COPINGMECHANISM>,<maybe> it's my fault,07 Nov 2022 00:17
blackbear,in loving memory,dead inside,07 Nov 2022 00:14
Pinkshift,i'm gonna tell my therapist on you,I'm Gonna Tell My Therapist On You,07 Nov 2022 00:08
Pinkshift,nothing (in my head),nothing (in my head),07 Nov 2022 00:05
Pale Waves,Jealousy,Jealousy,07 Nov 2022 00:02
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,06 Nov 2022 23:58
Waterparks,Funeral Grey,Funeral Grey,06 Nov 2022 01:14
lovelytheband,sail away,sail away,06 Nov 2022 01:11
The Black Keys,Dropout Boogie,Wild Child,06 Nov 2022 01:08
Måneskin,Il ballo della vita,Fear for Nobody,06 Nov 2022 01:06
Demi Lovato,Holy Fvck,frEAk (fEAT. yUngBlUD),06 Nov 2022 01:03
Måneskin,SUPERMODEL,SUPERMODEL,06 Nov 2022 01:00
The Anxiety,THE ANXIETY,Poolside,06 Nov 2022 00:57
Willow,ARDIPITHECUS,Wait a Minute!,06 Nov 2022 00:54
Willow,<maybe> it's my fault,<maybe> it's my fault,06 Nov 2022 00:51
Avril Lavigne,I’m a Mess (with YUNGBLUD),I’m a Mess (with YUNGBLUD),06 Nov 2022 00:48
The Subways,All Or Nothing (Deluxe Edition),Girls & Boys,06 Nov 2022 00:41
Elastica,Elastica,Connection,06 Nov 2022 00:38
The Dandy Warhols,Welcome to the Monkey House,We Used to Be Friends,06 Nov 2022 00:35
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,06 Nov 2022 00:32
Pretty Vicious,It’s Always There,It’s Always There,06 Nov 2022 00:29
Badflower,This Is How The World Ends,Machine Gun,04 Nov 2022 23:18
Badflower,This Is How The World Ends,Fukboi,04 Nov 2022 22:50
Badflower,OK I'm Sick,Heroin,04 Nov 2022 22:50
Badflower,OK I'm Sick,Heroin,04 Nov 2022 22:45
The Strokes,First Impressions of Earth,Red Light,04 Nov 2022 22:43
The Strokes,Room on Fire,Reptilia,04 Nov 2022 22:40
The Strokes,First Impressions of Earth,Evening Sun,04 Nov 2022 22:36
Plumtree,Predicts the Future,Scott Pilgrim,04 Nov 2022 22:33
Franz Ferdinand,You Could Have It So Much Better,The Fallen,04 Nov 2022 22:30
Death from Above 1979,The Physical World,Gemini,04 Nov 2022 22:30
Death from Above 1979,The Physical World,Gemini,04 Nov 2022 22:27
The Raconteurs,Broken Boy Soldiers,Steady as She Goes,04 Nov 2022 22:24
The Vines,Wicked Nature,Love Is Gone,04 Nov 2022 22:22
Metric,Synthetica,Synthetica,04 Nov 2022 22:18
Kasabian,Empire,Shoot the Runner,04 Nov 2022 22:14
Liily,I Can Fool Anybody in This Town,Toro,04 Nov 2022 22:11
Blood Sweat & Tears,Blood Sweat & Tears (Expanded Edition),Spinning Wheel,04 Nov 2022 22:07
Bloc Party,Silent Alarm,Banquet,04 Nov 2022 04:35
Led Zeppelin,Led Zeppelin III (Remaster),Immigrant Song - Remaster,04 Nov 2022 04:33
The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remastered),Lucy In The Sky With Diamonds - Remastered 2009,04 Nov 2022 04:29
The Black Keys,Dropout Boogie,Wild Child,04 Nov 2022 04:26
Pretty Vicious,beauty of youth,These Four Walls,04 Nov 2022 04:22
Pretty Vicious,It’s Always There,It’s Always There,04 Nov 2022 04:19
The Four Freshmen,The Four Freshmen Day By Day,Day By Day,04 Nov 2022 02:31
Frank Sinatra,Come Dance With Me! (Remastered),Just In Time - 1998 Remaster,04 Nov 2022 02:29
Uffie,ADD SUV,ADD SUV (feat. Pharrell Williams) - Armand Van Helden Club Remix,04 Nov 2022 00:06
Upsahl,Drugs,Drugs,04 Nov 2022 00:05
Upsahl,Drugs,Drugs,04 Nov 2022 00:03
Upsahl,People I Don't Like,People I Don't Like,04 Nov 2022 00:00
Upsahl,12345SEX,12345SEX,03 Nov 2022 23:57
ppcocaine,DDLG,DDLG,03 Nov 2022 23:55
Alice Longyu Gao,100 Boyfriends,100 Boyfriends,03 Nov 2022 23:53
Kxllswxtch,KILL!,Exorcist,03 Nov 2022 23:51
Corpse,MISA MISA!,MISA MISA!,03 Nov 2022 23:50
Megan Thee Stallion,Something for Thee Hotties,Megan's Piano,03 Nov 2022 23:48
ppcocaine,Hugh Hefner,Hugh Hefner,03 Nov 2022 23:46
Loveless,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,03 Nov 2022 07:46
Layto,ARRIVED,MY HEAD,03 Nov 2022 07:43
Uffie,ADD SUV,ADD SUV (feat. Pharrell Williams) - Armand Van Helden Club Remix,03 Nov 2022 07:38
Uffie,Sunshine Factory,Where Does the Party Go?,03 Nov 2022 07:35
Uffie,Pop The Glock (Remixes),Pop the Glock,03 Nov 2022 07:32
Phantogram,Three,You're Mine,03 Nov 2022 07:27
Phantogram,Three,You're Mine,03 Nov 2022 07:23
The Linda Lindas,Oh!,Oh!,03 Nov 2022 07:21
The Linda Lindas,Oh!,Oh!,03 Nov 2022 07:18
Jimmy Eat World,Something Loud,Something Loud,03 Nov 2022 07:15
MOMOLAND,Show Me,I’m So Hot,03 Nov 2022 07:11
MOMOLAND,Thumbs Up,Thumbs Up,03 Nov 2022 07:08
Taylor Swift,Cats: Highlights From The Motion Picture Soundtrack,Macavity - From The Motion Picture Soundtrack Cats,03 Nov 2022 06:14
Black Honey,Black Honey (Deluxe),All My Pride,31 Oct 2022 09:20
Sir Sly,Don't You Worry Honey,&Run,31 Oct 2022 09:16
Phantogram,Three,You're Mine,31 Oct 2022 09:13
Frank Carter & The Rattlesnakes,Modern Ruin,Lullaby,31 Oct 2022 09:10
Pretty Vicious,beauty of youth,These Four Walls,31 Oct 2022 09:06
Grace Mitchell,Kids (Ain't All Right),Kids (Ain't All Right),31 Oct 2022 09:04
Pinkshift,nothing (in my head),nothing (in my head),31 Oct 2022 09:00
Luna Aura,THREE CHEERS FOR THE AMERICAN BEAUTY,HONEY,31 Oct 2022 00:01
Megan Thee Stallion,Tina Snow,Cocky AF,30 Oct 2022 23:58
Megan Thee Stallion,Good News,Cry Baby (feat. DaBaby),30 Oct 2022 23:56
Toy-Box,Fantastic,Eenie Meenie Miney Mo,30 Oct 2022 23:52
The Sonics,Here Are The Sonics,Have Love Will Travel,30 Oct 2022 23:50
Exo,OBSESSION,Obsession,30 Oct 2022 23:45
ppcocaine,Hugh Hefner,Hugh Hefner,30 Oct 2022 23:43
VenusTheG,GET ON (Remix),GET ON - Remix,30 Oct 2022 23:40
Labrinth,Yeh I Fuckin' Did It / I'm Tired (From Euphoria An Original HBO Series),Yeh I Fuckin' Did It - From Euphoria An HBO Original Series,30 Oct 2022 22:49
IC3PEAK,KTO,КТО,30 Oct 2022 21:56
IC3PEAK,Сладкая жизнь,Грустная сука,30 Oct 2022 21:53
Ghostemane,ANTI-ICON,Hydrochloride,30 Oct 2022 21:50
Ghostemane,PLAGUES,Wretched (feat. Rozz Dyliams),30 Oct 2022 21:48
Ghostemane,ANTI-ICON,Vagabond,30 Oct 2022 21:46
Ghostemane,ANTI-ICON,Sacrilege,30 Oct 2022 21:43
Green Day,American Idiot (Deluxe),Holiday / Boulevard of Broken Dreams,30 Oct 2022 21:37
A$AP Ferg,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),Move Ya Hips (feat. Nicki Minaj & MadeinTYO),30 Oct 2022 21:35
Danger Mouse,Rome,Two Against One (feat. Jack White),30 Oct 2022 21:33
SwuM,Woke,finesse,29 Oct 2022 18:01
BLACKPINK,bOrN pInK,Shut Down,27 Oct 2022 21:56
Orange Caramel,Lipstick,Aing♡,27 Oct 2022 21:53
AOA,Angels` Story,ELVIS,27 Oct 2022 21:50
Ghostemane,ANTI-ICON,Sacrilege,27 Oct 2022 05:01
MAMAMOO,MIC ON,ILLELLA,24 Oct 2022 07:55
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,24 Oct 2022 07:53
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,24 Oct 2022 07:50
Black Foxxes,Badlands,Badlands,23 Oct 2022 20:42
House of Pain,House of Pain,Jump Around - 30 Years Remaster,23 Oct 2022 20:39
Bee Gees,Mythology,Night Fever - From Saturday Night Fever Soundtrack,23 Oct 2022 20:35
BTS,DARK & WILD,So 4 more,23 Oct 2022 20:31
Madonna,Revolver,Revolver - Madonna vs. David Guetta One Love Remix,23 Oct 2022 20:28
Kate Earl,Kate Earl,Can't Treat Me That Way,23 Oct 2022 20:24
A Day to Remember,What Separates Me from You,All I Want,23 Oct 2022 20:21
A Day to Remember,Mindreader,Mindreader,23 Oct 2022 20:18
Siena Liggins,Ms. Out Tonight,thicc,23 Oct 2022 20:16
Wallows,Sun Tan,Sun Tan,23 Oct 2022 20:13
Flowsik,젖어'S (Wet),젖어'S (Wet),22 Oct 2022 22:36
Smash Mouth,Fush Yu Mang (20th Anniversary Edition),The Fonz,22 Oct 2022 22:32
Smash Mouth,Astro Lounge,Come On Come On,22 Oct 2022 22:30
Smash Mouth,Get The Picture,Space Man,22 Oct 2022 22:25
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,22 Oct 2022 22:22
Smash Mouth,Fush Yu Mang (20th Anniversary Edition),Walkin' On The Sun,22 Oct 2022 22:22
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,22 Oct 2022 22:19
Blackstreet,Another Level,No Diggity,22 Oct 2022 09:56
No Doubt,Tragic Kingdom,Spiderwebs,22 Oct 2022 09:50
Everclear,Sparkle And Fade,Santa Monica,22 Oct 2022 09:47
Elastica,Elastica,Connection,22 Oct 2022 09:44
The Dandy Warhols,Thirteen Tales from Urban Bohemia,Bohemian Like You,22 Oct 2022 09:40
The Dandy Warhols,Welcome to the Monkey House,We Used to Be Friends,22 Oct 2022 09:37
The Dandy Warhols,The Dandy Warhols Come Down,Cool As Kim Deal,22 Oct 2022 09:34
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,22 Oct 2022 09:34
The Dandy Warhols,The Dandy Warhols Come Down,Not If You Were The Last Junkie On Earth,22 Oct 2022 09:31
Sneaker Pimps,Becoming X,6 Underground,22 Oct 2022 09:27
Hardwell,I FEEL LIKE DANCING,I FEEL LIKE DANCING,21 Oct 2022 23:42
Toy-Box,Fantastic,Earth Wind Water & Fire,21 Oct 2022 23:38
Toy-Box,Fantastic,Eenie Meenie Miney Mo,21 Oct 2022 23:35
Siena Liggins,Ms. Out Tonight,Dirty Girl (with Baby Tate),21 Oct 2022 07:34
Siena Liggins,Ms. Out Tonight,Blush,21 Oct 2022 07:26
Siena Liggins,Ms. Out Tonight,thicc,21 Oct 2022 07:23
Lord Gasp,Bloody Crescent,Bloody Crescent,21 Oct 2022 00:08
N.E.R.D,NO ONE EVER REALLY DIES,Kites,21 Oct 2022 00:04
Siena Liggins,Ms. Out Tonight,thicc,21 Oct 2022 00:02
Iyla,FOH,FOH,21 Oct 2022 00:00
666fuckthecops,JOKER'S CARD,PUKE AND GUTS,20 Oct 2022 23:58
Ghostemane,ANTI-ICON,Vagabond,20 Oct 2022 23:56
Ghostemane,ANTI-ICON,Sacrilege,20 Oct 2022 23:54
Billy Swan,I Can Help,Don't Be Cruel,20 Oct 2022 20:45
Billy Swan,I Can Help,Don't Be Cruel,20 Oct 2022 20:41
Angel Taylor,Love Travels,Make Me Believe,20 Oct 2022 20:40
The Sonics,Here Are The Sonics,Have Love Will Travel,20 Oct 2022 20:37
Ghostemane,PLAGUES,Andromeda,20 Oct 2022 19:40
Ghostemane,ANTI-ICON,Sacrilege,20 Oct 2022 19:38
Ghostemane,ANTI-ICON,Vagabond,20 Oct 2022 19:36
Zheani,Designer Sadness,Designer Sadness,20 Oct 2022 19:33
Zheani,I Hate People On The Internet,Napalm,20 Oct 2022 19:31
Siena Liggins,Ms. Out Tonight,thicc,20 Oct 2022 19:29
Iyla,FOH,FOH,20 Oct 2022 19:29
Iyla,FOH,FOH,20 Oct 2022 19:27
Madeleine Peyroux,Careless Love,Don't Wait Too Long,20 Oct 2022 19:24
ITZY,CRAZY IN LOVE,LOCO,20 Oct 2022 02:22
ITZY,GUESS WHO,In the morning,20 Oct 2022 02:19
TWICE,Formula of Love: O+T=<3,SCIENTIST,20 Oct 2022 02:16
Siena Liggins,Ms. Out Tonight,thicc,20 Oct 2022 02:15
Iyla,FOH,FOH,20 Oct 2022 02:12
Yoon Mirae,Street Man Fighter Original Vol.3 (Mission by Rank),LAW (Prod. Czaer),18 Oct 2022 23:18
TWICE,BETWEEN 1&2,Talk that Talk,18 Oct 2022 23:15
Pinkshift,nothing (in my head),nothing (in my head),18 Oct 2022 23:12
MAMAMOO,MIC ON,ILLELLA,18 Oct 2022 23:09
Siena Liggins,Ms. Out Tonight,Girlfriend,18 Oct 2022 23:06
Siena Liggins,Ms. Out Tonight,thicc,18 Oct 2022 23:05
Siena Liggins,Ms. Out Tonight,thicc,18 Oct 2022 23:04
Bunny Wailer,Breathing Fire - Live In Jamaica,Rise And Shine,18 Oct 2022 23:00
Iyla,2LATE,2LATE,18 Oct 2022 20:15
Iyla,FOH,FOH,18 Oct 2022 20:13
Iyla,Sad Bitch Bad Bitch,Sad Bitch Bad Bitch,18 Oct 2022 20:08
Doja Cat,Amala (Deluxe Version),Tia Tamera (feat. Rico Nasty),18 Oct 2022 18:16
Boy Bleach,Dance No More,Dance No More,18 Oct 2022 18:13
Wild Child,The Runaround,Rillo Talk,18 Oct 2022 18:09
Thundercat,Them Changes (Sped Up),Them Changes - Sped Up,18 Oct 2022 18:07
Thundercat,Drunk,Them Changes,18 Oct 2022 18:04
Rayana Jay,Love Me Like,Breakfast in Bed,18 Oct 2022 18:02
grouptherapy.,there goes the neighborhood.,raise it up!,18 Oct 2022 18:00
BLK ODYSSY,BLK VINTAGE,MURDA,18 Oct 2022 17:57
Doechii,Crazy,Crazy,18 Oct 2022 17:55
Megan Thee Stallion,Traumazine,Her,18 Oct 2022 17:52
Dua Saleh,Nūr,Sugar Mama,18 Oct 2022 17:50
Jean Deaux,Watch This!,Moody! (feat. Saba),18 Oct 2022 17:48
Siena Liggins,Ms. Out Tonight,thicc,18 Oct 2022 17:47
Kirby,Black Leaves,Black Leaves,18 Oct 2022 17:46
Iyla,FOH,FOH,18 Oct 2022 17:43
Iyla,Sad Bitch Bad Bitch,Sad Bitch Bad Bitch,18 Oct 2022 17:41
Megan Thee Stallion,Something for Thee Hotties,Megan's Piano,18 Oct 2022 05:25
Orange Caramel,The Third Single Catallena,까탈레나 (Catallena),18 Oct 2022 01:35
Orange Caramel,The Third Single Catallena,까탈레나 (Catallena),18 Oct 2022 01:32
Orange Caramel,Lipstick,Aing♡,18 Oct 2022 01:29
Everglow,REMINISCENCE,PLAYER,18 Oct 2022 01:25
Everglow,HUSH,Adios,18 Oct 2022 01:23
MOMOLAND,Thumbs Up,Thumbs Up,18 Oct 2022 01:19
MOMOLAND,Show Me,I’m So Hot,18 Oct 2022 01:16
MAMAMOO,MIC ON,ILLELLA,17 Oct 2022 23:29
Willow,<COPINGMECHANISM>,<maybe> it's my fault,17 Oct 2022 23:26
Olivia Rodrigo,SOUR,brutal,17 Oct 2022 23:24
Eric Clapton,Unplugged (Deluxe Edition),Layla - Acoustic; Live at MTV Unplugged Bray Film Studios Windsor England UK 1/16/1992; 2007 Remaster; Single Edit,17 Oct 2022 15:33
Fizzy Blood,FEAST,January Sun,17 Oct 2022 15:25
Pinkshift,nothing (in my head),nothing (in my head),17 Oct 2022 15:22
Pinkshift,nothing (in my head),nothing (in my head),17 Oct 2022 15:19
K.Flay,TGIF (feat. Tom Morello),TGIF (feat. Tom Morello),17 Oct 2022 05:24
K.Flay,Crush Me,Blood In The Cut,17 Oct 2022 05:20
Kim Wilde,The Very Best of Kim Wilde,You Keep Me Hangin On,17 Oct 2022 05:16
Nirvana,In Utero - 20th Anniversary Remaster,Milk It,17 Oct 2022 05:12
HIYADAM,BUKKAKE,BUKKAKE,17 Oct 2022 05:07
The Brobecks,Violent Things,Visitation of the Ghost,17 Oct 2022 04:39
The Wrecks,Infinitely Ordinary,Freaking Out,17 Oct 2022 04:36
POORSTACY,The Breakfast Club (Deluxe Edition),Don't Look At Me,17 Oct 2022 04:33
Demi Lovato,Holy Fvck,Eat Me (feat. Royal & the Serpent),17 Oct 2022 04:30
Olivia Rodrigo,SOUR,brutal,17 Oct 2022 04:27
Good Charlotte,The Young and the Hopeless,The Anthem,17 Oct 2022 04:27
Good Charlotte,The Young and the Hopeless,The Anthem,17 Oct 2022 04:24
Wheatus,Wheatus,Teenage Dirtbag,17 Oct 2022 04:21
Pinkshift,nothing (in my head),nothing (in my head),17 Oct 2022 04:19
Pinkshift,i'm not crying you're crying,i'm not crying you're crying,17 Oct 2022 04:16
Pinkshift,nothing (in my head),nothing (in my head),17 Oct 2022 04:13
The Fratellis,Here We Stand,My Friend John,17 Oct 2022 00:05
The Fratellis,Costello Music,Whistle for the Choir,17 Oct 2022 00:02
The Fratellis,We Need Medicine (Deluxe Edition),She's Not Gone Yet But She's Leaving,16 Oct 2022 23:58
The Fratellis,Costello Music,Henrietta,16 Oct 2022 23:55
MCCAFFERTY,Beachboy,BeachBoy,16 Oct 2022 23:52
carolesdaughter,my mother wants me dead,my mother wants me dead,16 Oct 2022 23:50
poutyface,NEVER FUCKIN KNOW (Stripped),NEVER FUCKIN KNOW,16 Oct 2022 23:47
Green Day,American Idiot,American Idiot,16 Oct 2022 23:44
The Offspring,Smash,Self Esteem,16 Oct 2022 23:40
The Offspring,Splinter,Hit That,16 Oct 2022 23:37
The Offspring,Rise and Fall Rage and Grace,You're Gonna Go Far Kid,16 Oct 2022 23:34
Pinkshift,nothing (in my head),nothing (in my head),16 Oct 2022 23:31
Stand Atlantic,Pink Elephant,Like That,16 Oct 2022 22:33
Shallowdiver,Benchwarmer,Benchwarmer,16 Oct 2022 22:20
GARZI,HELLO//GOODBYE,HELLO//GOODBYE,16 Oct 2022 22:18
Willow,hover like a GODDESS,hover like a GODDESS,16 Oct 2022 22:18
Willow,hover like a GODDESS,hover like a GODDESS,16 Oct 2022 22:15
GARZI,MESS (with Kellin Quinn of Sleeping With Sirens),MESS (with Kellin Quinn of Sleeping With Sirens),16 Oct 2022 22:13
Snake Eyes,skeletons (B-Sides),20 bottles,16 Oct 2022 22:11
Fizzy Blood,FEAST,January Sun,16 Oct 2022 22:07
Nirvana,With The Lights Out - Box Set,Blandest - Demo,16 Oct 2022 22:04
Nirvana,With The Lights Out - Box Set,If You Must - Demo,16 Oct 2022 22:00
Nirvana,Nevermind (Remastered),Polly,16 Oct 2022 21:57
Willow,ARDIPITHECUS,IDK,16 Oct 2022 19:48
Willow,ARDIPITHECUS,Wait a Minute!,16 Oct 2022 19:45
Willow,<COPINGMECHANISM>,<maybe> it's my fault,16 Oct 2022 19:42
Maggie Lindemann,you're not special,you're not special,16 Oct 2022 07:18
LØLØ,u turn me on (but u give me depression),u turn me on (but u give me depression),16 Oct 2022 07:15
Willow,<COPINGMECHANISM>,<maybe> it's my fault,16 Oct 2022 07:13
The Black Keys,Dropout Boogie,Wild Child,16 Oct 2022 07:10
The Strokes,Angles,Under Cover of Darkness,16 Oct 2022 07:03
The Strokes,Angles,Machu Picchu,16 Oct 2022 07:00
Badflower,OK I'm Sick,x ANA x,16 Oct 2022 06:55
Pinkshift,i'm gonna tell my therapist on you,I'm Gonna Tell My Therapist On You,16 Oct 2022 06:53
Pierce the Veil,Pass The Nirvana,Pass The Nirvana,16 Oct 2022 06:49
Kito & Reija Lee,Sweet Talk EP,Sweet Talk,16 Oct 2022 06:44
Ghostemane,ANTI-ICON,Sacrilege,16 Oct 2022 06:08
Demi Lovato,Holy Fvck,frEAk (fEAT. yUngBlUD),16 Oct 2022 06:03
